,Requirement,Name of Doc,Req/Not Req
6778,"The two new objects that will be broadcast over the interface include the NPA-NXX-X (1K Block) block allocation, and Block for EDR compatible Local SMSs that represent the 1000 TNs of POOL'ed numbers as the 1K Block.",npac.doc,Not_Req
6779,The basis for the National Number Pooling requirements was the Illinois Number Pooling NPAC Release 1.4. ,npac.doc,Not_Req
6780,"The Number Pooling Delta document, National Number Pooling requirements, represents the requirements for National Number Pooling functionality.",npac.doc,Not_Req
6781,"The following table portrays “vacant number treatment” responsibility and “snapback for TN re-assignment” notifications throughout each phase of number pooling, once the Block has been donated to the Pooling Administrator:",npac.doc,Not_Req
6782,"NOTE: for the last column (during Block de-pool), the behavior is the same as the pre-effective date column. ",npac.doc,Not_Req
6783,"A block may still exist in the NPAC SMS with a status of Old. At the time of de-pooling, the Block goes back to the Pooling Administrator and is awaiting re-assignment to the next Block Holder. ",npac.doc,Not_Req
6784,The NPA-NXX-X may also exist in the NPAC SMS until a Block is successfully deleted from all Local SMSs.,npac.doc,Not_Req
6785,"An industry task force was formed in Illinois in April 1995, pursuant to the Illinois Commerce Commission (ICC) Order on Customers First Plan (Docket 94‑0096 dated April 7, 1995), to develop a permanent number portability solution for Illinois.",npac.doc,Not_Req
6786," During that year, the task force made significant progress in defining and resolving the issues related to implementing number portability. ",npac.doc,Not_Req
6787,All North American regions for deployment in all North American Local Number Portability Regions then used the work done by the Illinois task force to move forward with LNP implementation. ,npac.doc,Not_Req
6788,A group was formed under NANC called the LNPA Working Group that oversaw implementation issues and documentation clarifications to the FRS and IIS for Release 1.0.,npac.doc,Not_Req
6789,To support number pooling in the Midwest Region requirements were developed and implemented. ,npac.doc,Not_Req
6790,The requirements are included in Appendix F for completeness. If a service provider system is implementing Midwest Region Number Pooling then some of these requirements will supercede other requirements in this FRS document.,npac.doc,Not_Req
6791,The industry through work in the LNPA Working Group defined requirements for the next major release to be adopted by all regions. ,npac.doc,Not_Req
6792,The Release 2.0 as agreed upon in all regions includes enhancements to the NPAC SMS for new functionality as well as modifications to existing functionality. ,npac.doc,Not_Req
6793,The major enhancements include service bureau support and network data support for SOA systems as well as enhancements to support service providers implementing wireless portability.,npac.doc,Not_Req
6794,"Through the work of the LNPA Working Group, requirements for National Number Pooling were defined for Release 3.0 of the NPAC SMS. ",npac.doc,Not_Req
6795,National Number Pooling is implemented as a replacement to the Midwest Region Number Pooling solution that was implemented as Release 1.4 of the NPAC SMS. ,npac.doc,Not_Req
6796,"This approach includes the optional use of a new Block object over the interface, such that the NPAC SMS now supports both the 1K Block of TNs using Subscription Versions and the new Block object, to represent a 1K block of pooled numbers. ",npac.doc,Not_Req
6797,"This approach is further defined in section 1.2.14 Number Pooling Overview, of this document.",npac.doc,Not_Req
6798,"The objective of this document is to uniquely identify the baseline end-user, functional requirements that define the LNP SMS supporting number portability.",npac.doc,Not_Req
6799,This glossary provides a comprehensive list of definitions and acronyms that apply to NPAC SMS.,npac.doc,Not_Req
6800,"Active-like SVs- SVs that contain a status of active, sending, partial failure, old with a Failed SP List, or disconnect pending.",npac.doc,Not_Req
6801,"Block- A range of 1000 pooled TNs within the NPA-NXX, beginning with a station of n000, and ending with n999, where n is a value between 0 and 9.",npac.doc,Not_Req
6802,Block Holder - The recipient Service Provider of a 1K Block from the code holder. Also defined as the NPA-NXX-X holder in the LERG.,npac.doc,Not_Req
6803,"Cascading Delete - A delete of an NPA-NXX-X where the NPAC sends deletes of Pooled SV data to non-EDR LSMSs, and sends deletes of Block data to EDR LSMSs. Once all LSMSs have successfully deleted the Pooled data, the status of SVs and the Block is Old, and both Failed SP Lists are empty, the NPA-NXX-X is deleted.",npac.doc,Not_Req
6804,"Central Time (standard/daylight) - This is the time in the central time zone, that includes daylight savings time. It changes twice a year based on standard time and daylight savings time. The NPAC SMS runs on hardware that uses this time.",npac.doc,Not_Req
6805,"CLASS - Custom Local Area Signaling Services. Premium local service features, such as call forwarding or automatic callback.",npac.doc,Not_Req
6806,CMIP - Common Management Information Protocol.,npac.doc,Not_Req
6807,CMISE - Common Management Information Service Element.,npac.doc,Not_Req
6808,CNAM - Caller Id with Name.,npac.doc,Not_Req
6809,Code Holder - The code holder is the LERG assignee of the NPA-NXX.,npac.doc,Not_Req
6810,"Contaminated Number - An unavailable number (e.g., working), within a 1K Block, at the time the 1K Block is donated to the Pooling Administrator.",npac.doc,Not_Req
6811,"De-Pool - Return of a 1K pooled block to the Number Administrator. Also referred to as “un-allocation of the block”, or “reclamation” (INC definition).",npac.doc,Not_Req
6812,"Default Routing Restoration - Reinstatement of the default routing for the TN as defined in the applicable block information, in order to provide vacant number treatment.",npac.doc,Not_Req
6813,DPC - Destination Point Code.,npac.doc,Not_Req
6814,EDR (Efficient Data Representation) - The ability to represent 1000 TNs as a range.,npac.doc,Not_Req
6815,"EDR within the NPAC - A storage mechanism where a 1K range of TNs is represented, stored and communicated as a Range entity.",npac.doc,Not_Req
6816,"Effective Date - The date that is considered to be the “ownership switchover” date for the 1K Block from the Code Holder (NPA-NXX owning SP) to the Block Holder ( NPA-NXX-X owning SP). This is the date published in the LERG, and is also used by the Pooling Administrator and the NPAC.",npac.doc,Not_Req
6817,GDMO - Guideline for Definition of Managed Objects.,npac.doc,Not_Req
6818,GMT - Greenwich Mean Time.,npac.doc,Not_Req
6819,GTT - Global Title Translation.,npac.doc,Not_Req
6820,ICC - Illinois Commerce Commission.,npac.doc,Not_Req
6821,ISO - International Organization of Standardization.,npac.doc,Not_Req
6822,ISVM - Inter-Switch Voice Mail.,npac.doc,Not_Req
6823,LERG - Location Exchange Routing Guide.,npac.doc,Not_Req
6824,LIDB - Line Information Database.,npac.doc,Not_Req
6825,LNP - Local Number Portability.,npac.doc,Not_Req
6826,LRN - Location Routing Number. A routing number in the same form as a TN used to identify the TN’s serving switch when the TN is a ported number.,npac.doc,Not_Req
