brd_id,section,sentence,citation_count,source_type,cited_snippet_ids,annotator1_verdict,annotator1_notes,snippet_1,snippet_2,snippet_3
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-004: The system shall support special forms for buttons.,1,transcript,['5AkCEgwSEHWg6qFB4Qma'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Uh but, yes but That's just for the case material, so special colours though, we having that, right?  And then we have to interface push buttons.  Scroll wheel, no.  Integrated scroll wheel, L_C_ display?  Button.  No.  Uh, button supplement special colour?  Special form?  And special material, rubber, wood, yes.  Okay.  Total seven point six whatever that means.  That's the price.  Mm?  Eight, eight point two.  That's hmm?  Eight point two, right?  So, we looks like we are well within budget.  Okay.  I guess I should save this I suppose, huh?  Oops.  Uh-huh huh huh.  I just tried that.  My documents, computer.  My compu Ah oh here it is, yes.  Okay, fine.  Save.  Okay good, so that's the good news.  We gonna be popular.  Um.  So that uh I think financing was pretty simple.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,"FR-005: The system shall support special materials for buttons, such as rubber or wood.",1,transcript,['5AkCEgwSEHWg6qFB4Qma'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Uh but, yes but That's just for the case material, so special colours though, we having that, right?  And then we have to interface push buttons.  Scroll wheel, no.  Integrated scroll wheel, L_C_ display?  Button.  No.  Uh, button supplement special colour?  Special form?  And special material, rubber, wood, yes.  Okay.  Total seven point six whatever that means.  That's the price.  Mm?  Eight, eight point two.  That's hmm?  Eight point two, right?  So, we looks like we are well within budget.  Okay.  I guess I should save this I suppose, huh?  Oops.  Uh-huh huh huh.  I just tried that.  My documents, computer.  My compu Ah oh here it is, yes.  Okay, fine.  Save.  Okay good, so that's the good news.  We gonna be popular.  Um.  So that uh I think financing was pretty simple.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,"FR-006: The system shall operate in three display modes: local display only, remote display only, and both displays simultaneously.",1,transcript,['8btf54J7L2QHIrzQesIY'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"There we go, there we go.  Oh, if you press if you press function and that again there's there's usually three modes, one where it's only here, one where it's only there, and one where it's both.  Okay, so one more time.  Should yeah just wait for a moment, adjusting.  Okay.  Mm-hmm.  Mm-hmm.  Mm-hmm.  Mm-hmm.  Yeah.  If I mean that was the the directive that came through from management, but if we had a a decent case for that we really think it's important to include video and D_V_D_, I could get back to them and see.  It's w it's just whether it's worth arguing about.  Mm-hmm.  Yeah.  Mm-hmm.  Okay.  Are there any questions for clarification of Maarika before we go on to the next one?  Mm-hmm.  Mm.  Mm.  Mm-hmm.  Sure, we can discuss that maybe after the next one.  Do you want to yeah.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-007: The system shall include video functionality.,1,transcript,['8btf54J7L2QHIrzQesIY'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"There we go, there we go.  Oh, if you press if you press function and that again there's there's usually three modes, one where it's only here, one where it's only there, and one where it's both.  Okay, so one more time.  Should yeah just wait for a moment, adjusting.  Okay.  Mm-hmm.  Mm-hmm.  Mm-hmm.  Mm-hmm.  Yeah.  If I mean that was the the directive that came through from management, but if we had a a decent case for that we really think it's important to include video and D_V_D_, I could get back to them and see.  It's w it's just whether it's worth arguing about.  Mm-hmm.  Yeah.  Mm-hmm.  Okay.  Are there any questions for clarification of Maarika before we go on to the next one?  Mm-hmm.  Mm.  Mm.  Mm-hmm.  Sure, we can discuss that maybe after the next one.  Do you want to yeah.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-008: The system shall include DVD functionality.,1,transcript,['8btf54J7L2QHIrzQesIY'],PARTIALLY,Auto-annotated with 1 source(s) from Firestore,"There we go, there we go.  Oh, if you press if you press function and that again there's there's usually three modes, one where it's only here, one where it's only there, and one where it's both.  Okay, so one more time.  Should yeah just wait for a moment, adjusting.  Okay.  Mm-hmm.  Mm-hmm.  Mm-hmm.  Mm-hmm.  Yeah.  If I mean that was the the directive that came through from management, but if we had a a decent case for that we really think it's important to include video and D_V_D_, I could get back to them and see.  It's w it's just whether it's worth arguing about.  Mm-hmm.  Yeah.  Mm-hmm.  Okay.  Are there any questions for clarification of Maarika before we go on to the next one?  Mm-hmm.  Mm.  Mm.  Mm-hmm.  Sure, we can discuss that maybe after the next one.  Do you want to yeah.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-009: The system shall utilize an advanced chip for its electronics.,1,transcript,['0oOcKK2v8UIAX4APG9gX'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yeah, maybe we wanna decide on what electronics to use the advanced chip I think is easiest to implement uh for the production, 'cause they they can print it better.  Um Yeah.  I think this is about it.  Yeah I was working on some per personal preferences.  I first uh chose for the battery, 'cause yeah I'm traditional and that's the most obvious, easiest choice to go to.  But I really think that we should maybe uh think about the kinetic energy, where you have to move the thing to be able to use it.  Yeah maybe we I can imagine that the kinetic uh type energy source would be more expensive to make.  But it is more longlasting, that the people don't have to ever buy batteries again.  And it's also more fun yeah.  I always chuck my uh remote control around, so Yeah y exactly.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-010: The system shall be powered by a battery.,1,transcript,['0oOcKK2v8UIAX4APG9gX'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yeah, maybe we wanna decide on what electronics to use the advanced chip I think is easiest to implement uh for the production, 'cause they they can print it better.  Um Yeah.  I think this is about it.  Yeah I was working on some per personal preferences.  I first uh chose for the battery, 'cause yeah I'm traditional and that's the most obvious, easiest choice to go to.  But I really think that we should maybe uh think about the kinetic energy, where you have to move the thing to be able to use it.  Yeah maybe we I can imagine that the kinetic uh type energy source would be more expensive to make.  But it is more longlasting, that the people don't have to ever buy batteries again.  And it's also more fun yeah.  I always chuck my uh remote control around, so Yeah y exactly.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-011: The system shall support kinetic energy harvesting for power.,1,transcript,['0oOcKK2v8UIAX4APG9gX'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yeah, maybe we wanna decide on what electronics to use the advanced chip I think is easiest to implement uh for the production, 'cause they they can print it better.  Um Yeah.  I think this is about it.  Yeah I was working on some per personal preferences.  I first uh chose for the battery, 'cause yeah I'm traditional and that's the most obvious, easiest choice to go to.  But I really think that we should maybe uh think about the kinetic energy, where you have to move the thing to be able to use it.  Yeah maybe we I can imagine that the kinetic uh type energy source would be more expensive to make.  But it is more longlasting, that the people don't have to ever buy batteries again.  And it's also more fun yeah.  I always chuck my uh remote control around, so Yeah y exactly.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-012: The system shall have a double-curved design.,1,transcript,['AQzCWZS3HdDHYNxJwQ9Z'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"And this is, this is with the curved that I mean.  Yeah.  Yeah?  A compromise between what?  This, this would be uh single curved uh?  Yeah.  Yeah.  Exactly.  Exactly.  I think the I mean our aim is to make something different right?  To make something new.  I would go for the double curved.  And I I'm I'm thinking uh you know uh a drawing palette, where you have the shape for your thumb.  So it kind of holds nicely, something like that.  Well this is really your decision but Yeah.  As well.  You can make a trigger button or something like that.  Yeah or that that is the confirmation button or something, that you scroll with your thumb, with the arrows, and then confirm.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-013: The system shall feature a shape designed for thumb placement.,1,transcript,['AQzCWZS3HdDHYNxJwQ9Z'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"And this is, this is with the curved that I mean.  Yeah.  Yeah?  A compromise between what?  This, this would be uh single curved uh?  Yeah.  Yeah.  Exactly.  Exactly.  I think the I mean our aim is to make something different right?  To make something new.  I would go for the double curved.  And I I'm I'm thinking uh you know uh a drawing palette, where you have the shape for your thumb.  So it kind of holds nicely, something like that.  Well this is really your decision but Yeah.  As well.  You can make a trigger button or something like that.  Yeah or that that is the confirmation button or something, that you scroll with your thumb, with the arrows, and then confirm.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-014: The system shall include a closing mechanism that covers the LCD screen.,1,transcript,['3clzuC9DCNkYyUIpLdmy'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"So w w Oh Activate and th the yeah.  True.  True.  But you can make a, yeah, you can make a trigger here.  You know a simple uh with a Yeah.  Exactly.  Well yeah the the idea of it was, is that because you close it, you cover the L_C_D_ screen and it won't be vulnerable to scratches or whatever.  And Exactly.  Exactly.  We just have to make sure that the closing mechanism won't break.  Th it's very solid yeah.  That actually will offer some extra protection for the Yeah.  Yeah I was thinking, if if you have your hand, it this is your th Okay.  If this is your thumb, and this is your hand like that.  With your uh wrist.  That you, that it would be kind of shape like this, you know.  So it's easier to hold in your hand, to y f Uh yeah.  Yeah of course.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-015: The system shall have buttons that illuminate with color.,1,transcript,['6rJBSGKEBOTWbHA97aXJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"So that the whole button will shine as the colour the And if you think about easy to use buttons, we have to, well we have to make it the shape so that it's easy to hold f for both hands, but also that you can reach the buttons with your thumb, if you hold the machine.  Ah, right.  So we're gonna work here?  On this sketchboard?  Alright.  Thanks.  Alright.  Thirty minutes.  Alright.  Yeah.  Shall we uh make a new uh Yeah, I just make a new one.  Alright.  Huh?  Yeah I'll just I'll just keep it there.  Yeah.  Uh sorry.  Okay.  Current colour?  So um Shall we make some outline sketches of the basic shape first?  Because I I Yeah 'cause I have to uh focus on the on the basic look-and-feel design.  So how it's gonna look.",,
